Link,Username,Description,Likes,Comments,Location
https://www.instagram.com/p/Cn9gHL6Ih6K/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,3,0,None
https://www.instagram.com/p/Cn9fyjtoPiO/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/Cn9el7kIqVk/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/Cn9eRv2okE4/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/Cn2bTsrr1Gh/,mr.hex2023,#Fordranger#Osseltshausen#AuHallertau#Hallertau#Holledau#carsforukraine#4x4ukraine#freeukraine#europeismycountry#hexartist#supportukraine#warinukraine#slavaukraini#Hex#Artist,1,0,None
https://www.instagram.com/p/Crc7_SSLEgz/,gimseungu987,"My Art for Ukraine soldier from S.KOREA  #Ukrainewar
#Ukraine
#우크라이나전쟁 #slavaukraini #putinout #Ukrainecat #ukraineservicewomen #ukrainesoldier #kyiv #regram 
Slava Ukraine 🇺🇦 🇺🇦🇺🇦👍👍👍💪💪💪Glory to Ukraine 🇺🇦🇺🇲🇰🇷🇯🇵👏👏👏❤❤🗽🗽🗽Victory Ukraine 🙏🙏🙏✊️✊️✊️✌️✌️✌️🦝🐈‍⬛",51,3,None
https://www.instagram.com/p/Crc7ZFHIeEC/,mockingbird_nikolitsa_,"Попри всі негаразди, ми залишаємося вдома. 
Навіть коли ми за тисячі кілометрів від дому - душею ми там. 
Попри всі складнощі, де б ми не були - ми пам'ятаємо наш дім. 
Ми любимо його, це наша фортеця. 
Фортеця, в якій затишно, в якій безпечно. 
Наш дім , наша фортеця - це Україна. 
І кращого місця, ніж наш ""дім"" - не знайти у світі. 
Наша фортеця і ми будемо сильніші. Ми вже стали сильніші. 
Наш дім буде вільний від незваних гостей.
Слава Україні 🇺🇦
.
.
.
#photography #ukraine #kyiv #autumn #fall #park #leaves #fallenleaves #leaf #leafphotography #autumnphotography #octoberphotography #composition #canon #50mm  #freedomukraine #slavaukraini #glorytoukraine #prayforukraine #ua",79,0,Ukraina
https://www.instagram.com/p/Crc6xeXyv0X/,paul_yeating,LLLLLLLLLLLLLLLLLLL,179,4,None
https://www.instagram.com/p/Crc6HnVq4GV/,ukinslovakia,"Prečítajte si oficiálne vyjadrenie veľvyslanca Spojeného kráľovstva Nigela Bakera ku včerajšiemu stretnutiu so zástupcami strany SMER-SSD.

#brit #british #uk #unitedkingdom #great #greatbritain #embassy #slovakia #diplomat #diplomacy #ambassador #democracy #ruleoflaw #nato #defence #defense #ally #allies #friend #friends #cooperation #ukraine #supportukraine #standwithukraine #slavaukraini",8,0,"British Embassy, Bratislava"
https://www.instagram.com/p/Crc49--NFB0/,actaris41,"Macchi MC 202 Folgore: un aereo da 25 Aprile

Il Macchi MC 202 Folgore fu un ottimo caccia che servì nella Regia Aeronautica durante la Seconda Guerra Mondiale e poi con l'Aeronautica Cobelligerante Italiana dopo l'Armistizio del 1943.

Ebbe due difetti: 

l'armamento era appena sufficiente: 2 mitragliatrici pesanti. Il P-47 americano ne poteva montare 8, lo Spitfire 8 leggere o 4 leggere e 2 cannoni, tanto per darvi un'idea della differenza tra noi e gli Alleati.
E il fatto di essere stato prodotto in circa 1100 esemplari in totale.
Per dire, il Bearcat, il caccia imbarcato americano per antonomasia, veniva prodotto in 600 esemplari.

Al mese.

il seguito sul mio blog:

https://invernoerosa.blogspot.com/2023/04/macchi-mc-202-folgore-un-aereo-da-25.html
<< dopotutto, anche ottant'anni fa si poteva essere contro Hitler e Mussolini parteggiando per Stalin.>>

#25aprile #25aprile2023 #resistenza #pacifinti #slavaukraini #antifascismo #aeromodellismo #aeronauticacobelligerante",3,0,Bolonia
https://www.instagram.com/p/Crc3cXgMQoU/,lorenzo_ceva_valla,"RESISTENZA È CHI LA RESISTENZA FA
 
Oggi, 25 aprile 2023, in occasione del settantottesimo Anniversario della Liberazione d’Italia, si celebrano la Resistenza e l’antifascismo.
Oggi abbiamo un’occasione unica: dimostrare che le parole RESISTENZA e ANTIFASCISMO non sono solo espressione di una memoria di inestimabile valore, ma sono, ora più che mai, attualità che vive. 
Basterà volgere lo sguardo alla strenua lotta del popolo ucraino contro l’invasione dello stato terrorista russo, così come alla lotta del popolo iraniano contro il regime teocratico e liberticida della repubblica islamica, che uccide senza pietà una intera generazione che valorosamente ad esso si sta ribellando.
 
Per questo, oggi, io ci sarò, e sarò al fianco della brigata ebraica issando quelle bandiere ucraine e iraniane che a Milano da mesi sventolano spesso insieme.
 
Ci saranno anche le insegne del Tribunale Penale Internazionale, portate dai militanti di Eumans, il movimento politico creato da Marco Cappato (del quale faccio parte anche io).
 
L’appuntamento è alle 14 in corso Venezia angolo via Palestro.
 
Nella fotografia, 150 dei 423 giorni del presidio di resistenza della comunità ucraina di Milano, una lotta unica al mondo, che rimarrà nella storia.
Per chi ha occhi per guardare.
 
Slava Ukraini! e W la rivoluzione iraniana!
 
 #Ucraina #ucrainawar #SlavaUkraini #slavaevropi #standwithukriane #freeiran #iranrevolution #donnavitalibertà",94,2,"Piazza Duomo, Milano"
https://www.instagram.com/p/Crc1eNWIBnb/,gunnarcarlstedt,"Buongiorno! Godmorgon! Good Morning!. 
Martedi 25 aprile Alba 🌄 05:24 Tramonto 🌇 20:45
È nuvoloso e fa freddo. I narcisi gialli stanno fiorendo nel nostro giardino.
Det kalla vädret fortsätter och den enda trösten är att nattemperaturen håller sig över nollan.
🇺🇦🇸🇪🇺🇦🇸🇪🇺🇦🇸🇪🇺🇦🇸🇪
Слава Україні Slava Ukraini . Heroyam Slava слава героям
Молюсь за Україну 🙏 🇺🇦 Prayers for Ukraine 
Jag ber för Ukrainas folk Preghiere per il ucraino #prayersforukraine 
#slavaukraini #славаукраїні #heroyamslava
#славагероям
#karlstad #stockfallet #buongiorno #godmorgon #goodmorning
#daffodils #påskliljor #pingstliljor #narcisser #nostrogiardino #ourgarden #vårblommor",42,1,None
https://www.instagram.com/p/Crc0pdAM-D4/,giuliacrive,"25 aprile. Per la liberazione dell’Ucraina e del suo popolo, al fianco della resistenza ucraina. 

25 квітня. За визволення України та її народу разом з українським опором. 

#ukraine #slavaukraini #resistance #war",105,0,"Irpin, Kyyivs'Ka Oblast', Ukraine"
https://www.instagram.com/p/Crc0XyOIYeN/,ukrainochka_15,"Хай буде весна🎶🌸💙💛🇺🇦🥰
#україна #моємісто #мояукраїна #моябатьківщина #2023 #славаукраїні #героямслава #явірювперемогу🇺🇦 #явірювзсу🇺🇦 #явірювсвоюармію #українапонадусе #кривийріг #slavaukraini #ukraine #ukraine_blog #krivoyrog #beautiful #ukrainegirl #nowar #ukraina_today #iloveukraine #myukraine #imukrainian #beautifulwomen #travelphotography #photography #spring #ukraine2023#krivbasslove #зсунайкращі",84,1,Ukraina
https://www.instagram.com/p/Crc0RaHsxNV/,luciogalluzzi,"Buon 25 aprile. #SlavaUkraini 🇺🇦🇮🇹 

#25aprile #25aprile2023 #Liberazione #25aprile_e_ANTIFASCISTA",0,0,None
https://www.instagram.com/p/Crc0CeOM-MS/,luciogalluzzi,"#25aprile, #SlavaUkraini 
#LilianaSegre #BellaCiao",1,0,None
https://www.instagram.com/p/CrcwG74sgJx/,alberto.biraghi,Buon #25aprile. #slavaukraini 🇺🇦,3,0,None
https://www.instagram.com/p/Crcv9a1tbEJ/,brovary_journal,"Magnolias in Bro...

426🕔 #standwithukraine #stopwarinukraine #nowarinukraine #нетвойне #nowar #нівійні #украина #україна #ukraine #ua #бровари #brovary #бровары #nato #blog #blogger #киев #київ #kyiv #kiev #броварськагромада #місто #city #war #война #війна #перемога #зсу #slavaukraini
Photo by: @jb_brovary",58,2,None
https://www.instagram.com/p/Crctmzqu1Gy/,mariiashvirst,"‘Довгоочікуваний поцілунок‘

#slavaukraini #heroiamslava #ukraine #brave #war #save #мистецтво #україна #digitalartist #digitalart 
@cutout.festival @pariscollagecollective @fragmented_collective @absurdist_collageclub @artegenova @icanvas_art #collageforpeace #ukraine @pepneygallery @uaworld_artfund @ua_war_art @uaworld_artfund @savelife.in.ua @wartua #українськемистецтво #art @artvancouver @blueyellowart @fam714282",21,0,Kijów
https://www.instagram.com/p/CrcsjdBN3p3/,liberi_al,"78 anni fa donne e uomini armi in pugno presero parte alla Resistenza contro l'invasore. nazifascista. Dopo 20 anni di dittatura fascista l'Italia veniva liberata.

Oggi ricordiamo il valore della libertà che spinse quelle donne e quegli uomini a combattere. Esattamente come sta facendo la Resistenza Ucraina, per questo oggi il nostro pensiero va anche a loro.

Evviva la Resistenza! Evviva la libertà!

#25aprile2023 #slavaukraini
#appellolibdem #libeRI! #LibDem #associazioneLibDem #liberalismo #renewitalia #europeismo #politica #politicaitaliana #politics",173,2,Włochy
https://www.instagram.com/p/Crcoc3yI87F/,vesku.lanki,"🇫🇮Hyvää huomenta!
🇸🇪God morgon!
🇬🇧Good morning!
🇩🇪Guten Morgen!
🇫🇷Bonjour!
🇮🇹Buongiorno!
🇪🇸Buenos días!
🇺🇦доброго ранку!
•
#slavaukraini #bw #blackandwhite #monochrome #cityphotography #cityscape #landscape #merikaupunkikotka #kotka",25,0,Kotka
https://www.instagram.com/p/CrcmRYyoT3X/,djmaydesign,"Coordinated colors, Porto, Portugal 
djessemay.com.
.
.
.
 #portugal #portugal🇵🇹 #nature #natur #djessemay #leica #hiking #landscapephotography #landscape #landschaft  #scenic #blackandwhite #blackandwhitephotography #bnw #bnwphotography #monochrome #noiretblanc #schwarzweiss  #travelphotography #travel #documentary #worldscapes  #slavaukraini #climatechange  #artgallery #standwithukraine #porto #architecture #cityscape  #architecture",48,3,Porto
https://www.instagram.com/p/CrclbgeO0Dn/,whoisthegaucho,"San Francisco Bay Area 
Landscape 2023
.
.
.
.
.
.
.
.
.
#landscape
#landscapephotography
#blackandwhitephotography
#landscapes 
#cloudscape
#clouds 
#tree
#mendocino
#stilllife
#landschap
#newmexico
#sunset
#mountains
#bw
#bouldercreek
#california
#slavaukraini
#maneschijntje
#ranchosanantonio
#trees
#Sanfranciscobayarea",6,0,None
https://www.instagram.com/p/Crck475Nwat/,pace3731,"Sacrificarsi. 
Privarsi di tutto. Di figli, di compagni e compagne, di acqua, luce, cibo. Rischiare ogni istante di perdere la vita.Trascorrere mesi chiusi nei sotterranei di palazzi o in assideranti trincee. Morire pur di non perdere la #libertà  di vita.
La resistenza degli #Ucraini è la #Resistenza che questo #25aprile non abbiamo avuto la malaugurata sorte di dover combattere noi italiani in prima linea.
È la #Resistenza combattuta anche per noi #europei contro il criminale #Putin.
Insieme alle le tante associazioni che hanno aderito, saremo in piazza del Pantheon, dalle 10,00, 
contro ogni dittatura, contro ogni #fascismo. 
Ora e sempre #Resistenza .

#SlavaUkraini Più Europa #democrazia  #statodidiritto",16,1,None
https://www.instagram.com/p/CrckHAyoFXm/,joannaburnos,"„Ukraina - siła kobiet” - tytuł panelu, który wczoraj miałam zaszczyt moderować podczas pierwszego dnia Europejskiego Kongresu Gospodarczego w Katowicach. To było wyzwanie. 6 niesamowitych kobiet, liderek, które każdego dnia pokazują, że Ukraina stoi na silnej kobiecie. Pracują dla Ukrainy i w Ukrainie. 

Zastanawiałam się, jak w ciągu godziny poruszyć kwestie zbrodni wojennych w Buczy, żołnierek na froncie, prowadzenia startupów ze schronów, pomocy humanitarnej, digitalizacji i ciągłości kraju z procesami odbudowy, ale… zrobiłyśmy to🇺🇦🇵🇱

Dziękuję i kłaniam się nisko moim rozmówczyniom, a były nimi:

▶ Helen Barnes, szefowa programów brytyjskich na Ukrainie, Ambasada Brytyjska w Kijowie 

▶ Diana Barynowa, prezeska zarządu, Centrum Rozwoju Samorządu Lokalnego, prezeska zarządu, Polsko-Ukraińskie Stowarzyszenie Agrarne, członkini Rady, Polsko-Ukraińska Izba Gospodarcza 

▶ Natalia Karpenczuk-Konopacka, prezeska, Kobieca Izba Gospodarcza Ukrainy 

▶ Weronika Olena Marczuk, @weronika.olena, prezeska zarządu, Towarzystwo Przyjaciół Ukrainy, pełnomocniczka ds. rynku ukraińskiego Polsko-Ukrainśkiej Izby Gospodarczej

▶ Kira Rudik, @kira.rudik, posłanka do ukraińskiej Rady Najwyższej, liderka partii Głos, wiceprzewodnicząca partii @aldeparty 

▶ Mykhailyna Skoryk-Shkarivska, zastępczyni mera Buczy 

Slava Ukraini!

#kobiety #ukrainki #siłakobiet #liderki #ukraina #panel #dyskusja #moderacja #slavaukraini",89,4,Międzynarodowe Centrum Kongresowe w Katowicach
https://www.instagram.com/p/Crcfy2UOAL0/,jeffoxle,"San Francisco Bay Area
Landscape 2023
.
.
.
.
.
.
.
.
.
#landscape
#landscapephotography
#blackandwhitephotography
#landscapes 
#cloudscape
#clouds 
#tree
#mendocino
#paysage
#landschap
#newmexico
#sunset
#mountains
#bw
#bouldercreek
#california
#slavaukraini
#maneschijntje
#ranchosanantonio
#trees
#Sanfranciscobayarea",10,1,None
https://www.instagram.com/p/Crcfe-FS02O/,myinstantimages,"Slava Ukraini! 

Rolleiflex Instant Kamera (Mint TL70 2.0) at f/16, ND4. The vignetting at the higher apertures has been removed in the new square format TL70 Plus, a big plus!

#rf70 #sf70 #tl70 #makeordinarydaysextraordinary #mintforphotographers #tlrcamera #tlr #instantfilm #instaxmini #autumn #autumnleaves #autumncolors #slavaukraini #ukraine🇺🇦 #ukraineflag",73,0,"Currabubula, New South Wales, Australia"
https://www.instagram.com/p/CrceS7YulR0/,mexconucrania,Memoria digital 23 abril 2023. Una semana más cerca de la victoria. Siempre informando al público. #StopEcocideUkraine #bebravelikeukraine #AguantaUcrania #StandWithUkraine #SlavaUkraini,17,1,None
https://www.instagram.com/p/CrcbzTjMDSG/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",6,0,None
https://www.instagram.com/p/Crcbwt-M39J/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",6,0,None
https://www.instagram.com/p/CrcbiPksh9_/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",8,0,None
https://www.instagram.com/p/CrcbrdEMsem/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",2,0,None
https://www.instagram.com/p/CrcbuUxs0lG/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",6,0,None
https://www.instagram.com/p/CrcbpOfs4Nj/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",10,0,None
https://www.instagram.com/p/CrcbnLYMmLx/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",7,0,None
https://www.instagram.com/p/CrcblKKoJl2/,biagiomontarsolo,""" Mai così tanti dovettero così tanto a così pochi "" ( Winston Churchill). E si ripete :#slavaukraini #lilianasegre #25aprile2023🇮🇹",12,0,None
https://www.instagram.com/p/CrcblDbMcd9/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",6,0,None
https://www.instagram.com/p/CrcbdVksJSx/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",2,0,None
https://www.instagram.com/p/CrcbasRs6Wy/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",4,0,None
https://www.instagram.com/p/CrcbTcusmq7/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",24,1,None
https://www.instagram.com/p/CrcbYClM1rv/,steadymonkeykustom,"My latest build , commissioned by a friend and loyal customer. I personally never take side during conflicts or political stuff but this build was really something meaningful for me , russian invasion of ukraine is the real world variant of david vs goliath, a story of valor , pride , and unity …. A country that standup in front of the enemy ,middle finger in the air and clearly said you can try but you wont have our land that easy! The soldier the people of ukraine 🇺🇦 show the world what stand up to defend your country means , tyranny will never take that away no matter the outcome of the war putin already lost and i say putin not russia , you can’t hate all russians for the madness of their leaders!  Feel free to comments let me know what you think of this one ! Slava Ukraini #ukraine #slavaukraini #otan #war #tyranny #zelensky #davidvsgoliath #boombox #kustompaint #steadymonkey #azov #kraken #marioupol #russia #fckputin #fat50",4,0,None
https://www.instagram.com/p/Crca1jZL51H/,karlnaim_99,"ANZAC Day in Australia 🇦🇺 and New Zealand 🇳🇿. 
Lest we forget. These are the brave defenders who sacrificed their lives on Ukrainian soil against the Russian agression.

🌷🫡
#Neverforget #Lestweforget #Heroes
#AnzacDay
#AnzacDay2023 #Ukrainewillbefree
#StandWithUkraine
#SlavaUkraini
#Heroyamslava
#Ukraineneverdie
#Ukrainepricedeath
#Australianpricedeath
#Newzealandpricedeath
#Ukraine
#UkraineAustralia
#UkraineNewZealand
#Kiwifighter #Kangaroowarrior
#Australia #Newzealand
#Maori",5,1,None
https://www.instagram.com/p/CrcaEASv-bk/,ken_burgin,"Modern #anzacday commemoration at this beachside house in Sydney… 
.
#türkiye #ukraine #newzealand #Australia #slavaukraini",19,1,Tamarama Beach
https://www.instagram.com/p/CrcaF1kIVZz/,christopherraunleth_cph,Rising from the blooming cherry trees #sakura #cherryblossom #spring #springtime #copenhagen #denmark #igdaily #igers #igerscopenhagen #igersdenmark #photography #photooftheday #instagood #instadaily #nikon #nikonphotography #nikond850  #ukraine #putinswar #ukrainewar #standwithukraine #slavaukraini 🇺🇦🇺🇦🇺🇦,182,2,Langelinieparken
https://www.instagram.com/p/CrcPcDWJCfB/,sadok_ukrainian_dance_ensemble,"Sadok’s Alumni rehearsals have officially started! 
.

.

.

#Dance #ukrainiandance #ukrainianfun #ukrainiantraditions #ukrainiancanadian
#culture #traditions #slavaukraini",9,0,None
https://www.instagram.com/p/CrcNWxqps1s/,christopherperdiz,"As I drove into the sun 
Didn't dare look where I had begun 

H/T to PG. 

#stridesrunclub #NuunAmbassador #teamnuun #teamnuun2023 #muuvment #fizzingawesome #nuunlife #nuunlove #outway #squirrelsnutbutter #runyyc #yycrun #canadianrunning #firetheUCP #resignseanchu #resigndanmclean #SlavaUkraini #NuunForNature",29,0,Calgary
https://www.instagram.com/p/CrcMm9HtHIG/,chelsea_frazerr,Dinner at The Russian Tea Room…I’ve always heard about this place but never had the chance to try it and the food was great!! Highly recommend going to visit…It’s a staple in New York #therussiantearoom #newyork #foodporn #slavaukraini #pelmeni #boeufwellington #frenchinspired #art #touristy #ukrainianfood #photography #nofilter,20,0,Manhattan
https://www.instagram.com/p/CrcIKJjvJY7/,tweesanky,"Proudly present U.N.E. 3rd Eggathon pysanka for 2023 

#StandWithUkraine #SlavaUkraini",11,1,None
https://www.instagram.com/p/CrcFChRvZfO/,warthefuck,"4/24
The Russian army lost 660 soldiers today. VVS didn’t have losses. The ground troops lost 51 pieces of equipment and 11 UAVs. (Pic 1) 

On the front, there are no notable changes today. (Pic 2)

In Luhansk (Pic 3), Russians forces shelled 11 settlements.

In the northern Donbas (Pic 4), Russian troops tried to attack Novomarkove, Khromove and Bakhmut but failed. In addition, Russians forces shelled 11 settlements.

In the city of Bakhmut (Pic 5), there are no notable changes today.

In the southern Donbas (Pic 6), Russian troops tried to attack Novokalynove, Stepove, Pervomais’ke, Mar’inka and Novomykhaylivka but failed. In addition, Russians forces shelled 17 settlements.

Source
@kyivindependent_official (Pic 1)
@war.mapper (Pic 2)
General Staff of the Armed Forces of Ukraine

#ukraine #russia #ukrainewar #war #kyiv #kharkiv #donbass#Bakhumut #zaporozhye #kherson #crimea #mykolaiv #zelenskiy #putin #slavaukraini",1,0,None
https://www.instagram.com/p/Crb9o7Qovso/,pascater,"Buon 25 aprile.
#SlavaUkraini",2,0,None
